Date,Open,High,Low,Close,Volume
7/11/2016,991.0,994.95,985.5,992.5,1889606
7/12/2016,995.25,1005.0,991.0,1003.4,2232685
7/13/2016,1005.2,1016.7,1004.15,1008.75,3409386
7/14/2016,1008.1,1014.1,998.25,1004.9,2459183
7/15/2016,1009.0,1021.0,1003.5,1012.2,3198562
7/18/2016,1028.0,1038.75,1001.75,1006.25,7339086
7/19/2016,1006.0,1022.95,995.3,1017.8,3805750
7/20/2016,1019.95,1028.3,1016.55,1023.0,2803645
7/21/2016,1024.0,1025.0,1005.0,1006.35,1534044
7/22/2016,1006.0,1017.8,1005.1,1014.85,1577114
7/25/2016,1014.0,1023.75,1007.35,1022.75,1883884
7/26/2016,1023.0,1034.8,1015.2,1024.05,2403872
7/27/2016,1023.05,1026.0,1008.95,1013.1,2521448
7/28/2016,1014.95,1030.5,1013.05,1026.35,3568375
7/29/2016,1024.0,1024.9,1012.0,1014.9,2201164
8/1/2016,1018.0,1020.3,1005.05,1009.5,1823694
8/2/2016,1008.0,1020.0,1006.3,1012.8,1762408
8/3/2016,1014.4,1014.4,991.5,993.95,2713804
8/4/2016,999.0,1000.0,983.4,993.0,2328716
8/5/2016,998.0,1019.0,997.05,1016.25,2767914
8/8/2016,1019.9,1034.0,1018.65,1029.25,3098753
8/9/2016,1027.0,1034.5,1021.0,1030.7,3038046
8/10/2016,1031.25,1034.55,1002.0,1003.65,3079463
8/11/2016,1001.95,1022.85,999.6,1014.1,3238899
8/12/2016,1017.0,1042.9,1017.0,1035.8,3740861
8/16/2016,1036.25,1044.8,1015.5,1024.9,3055603
8/17/2016,1024.1,1028.8,1007.2,1013.3,3539970
8/18/2016,1016.0,1023.65,1016.0,1018.05,1771449
8/19/2016,1018.0,1022.0,1007.1,1014.9,1869308
8/22/2016,1012.0,1019.7,1007.2,1011.85,1527904
8/23/2016,1012.0,1015.0,1005.0,1010.45,1673328
8/24/2016,1011.7,1021.95,1011.0,1020.5,1993153
8/25/2016,1021.2,1029.0,1009.0,1012.7,3419775
8/26/2016,1017.9,1030.8,1014.6,1027.9,2203465
8/29/2016,1027.25,1059.75,1026.1,1057.45,3701495
8/30/2016,1062.0,1068.5,1053.0,1066.4,4153522
8/31/2016,1064.9,1074.0,1047.0,1060.0,5324960
9/1/2016,1053.0,1072.75,1025.7,1029.2,9742454
9/2/2016,1031.1,1032.55,1002.3,1013.35,6428814
9/6/2016,1019.9,1025.0,1015.0,1019.9,2631091
9/7/2016,1022.0,1027.05,1013.05,1017.65,2954995
9/8/2016,1023.05,1035.95,1020.2,1033.4,2790196
9/9/2016,1035.0,1049.9,1030.0,1044.55,3490441
9/12/2016,1030.4,1056.0,1029.15,1046.5,7699800
9/14/2016,1048.0,1059.0,1040.9,1044.75,4252754
9/15/2016,1047.0,1070.2,1047.0,1065.0,7170885
9/16/2016,1067.0,1093.85,1059.1,1075.55,8988926
9/19/2016,1072.55,1088.0,1071.0,1082.4,3812324
9/20/2016,1084.0,1084.75,1069.05,1074.2,2635854
9/21/2016,1074.0,1084.9,1069.0,1072.25,2501476
9/22/2016,1083.0,1095.8,1079.0,1088.95,4288544
9/23/2016,1089.0,1109.45,1089.0,1102.8,7105725
9/26/2016,1103.4,1129.55,1100.25,1107.2,8734943
9/27/2016,1117.0,1125.95,1106.6,1110.5,4428693
9/28/2016,1107.9,1108.0,1086.3,1090.65,5673488
9/29/2016,1095.0,1110.75,1067.4,1072.45,4859746
9/30/2016,1068.0,1094.55,1066.3,1083.7,2560105
10/3/2016,1087.0,1107.95,1076.25,1090.7,4143109
10/4/2016,1093.05,1108.3,1092.0,1096.35,2997544
10/5/2016,1104.0,1106.5,1085.8,1089.4,2466397
10/6/2016,1092.0,1126.25,1092.0,1110.8,4825630
10/7/2016,1114.0,1123.05,1106.5,1109.0,3492838
10/10/2016,1114.0,1122.0,1094.0,1096.35,2640973
10/13/2016,1089.0,1089.05,1052.0,1057.15,5014667
10/14/2016,1063.0,1082.0,1061.65,1077.65,3489473
10/17/2016,1080.0,1080.8,1058.75,1060.65,2246237
10/18/2016,1066.0,1082.75,1062.05,1081.1,2531133
10/19/2016,1084.45,1094.7,1081.4,1087.35,3902656
10/20/2016,1093.95,1098.0,1084.05,1087.55,2314521
10/21/2016,1097.0,1097.0,1058.4,1064.2,9968242
10/24/2016,1070.0,1074.0,1060.65,1063.3,2403099
10/25/2016,1065.0,1065.25,1054.2,1060.85,1750711
10/26/2016,1056.05,1059.45,1052.1,1054.05,2502055
10/27/2016,1051.1,1053.9,1043.4,1048.7,2935574
10/28/2016,1050.0,1058.0,1043.8,1054.95,1857917
10/30/2016,1058.75,1058.75,1046.3,1051.2,362170
11/1/2016,1051.3,1055.95,1047.4,1051.0,2337011
11/2/2016,1041.0,1042.85,1021.0,1023.75,1609225
11/3/2016,1023.85,1034.75,1020.6,1023.95,1671371
11/4/2016,1020.25,1026.9,1000.0,1005.55,2636911
11/7/2016,1014.0,1016.55,999.05,1001.15,2172921
11/8/2016,1005.7,1005.7,998.3,1003.5,3070346
11/9/2016,950.0,1009.0,930.0,1004.6,4946573
11/10/2016,1018.6,1028.95,1007.0,1010.4,2231907
11/11/2016,997.85,1017.5,995.1,1001.75,3377392
11/15/2016,996.5,1000.0,979.55,985.4,3311592
11/16/2016,995.0,996.8,980.7,986.55,3783226
11/17/2016,986.0,998.15,974.4,977.75,2886635
11/18/2016,985.0,992.7,982.0,987.5,4151928
11/21/2016,987.55,993.55,983.2,991.5,3024712
11/22/2016,997.7,1007.8,993.3,1001.45,4033660
11/23/2016,1005.0,1010.5,999.55,1009.0,2996248
11/24/2016,1005.55,1005.55,982.2,987.35,4323375
11/25/2016,990.0,995.9,984.35,993.7,2389829
11/28/2016,993.0,1000.6,984.1,986.65,1900161
11/29/2016,989.0,1004.3,988.05,997.7,2259609
11/30/2016,999.95,999.95,986.65,990.05,6308004
12/1/2016,1000.0,1015.0,995.0,997.75,2886513
12/2/2016,995.9,1005.0,991.8,994.75,2853045
12/5/2016,995.0,999.7,986.5,993.85,911410
12/6/2016,996.0,1006.55,994.6,1005.2,1537535
12/7/2016,1004.0,1007.6,996.35,999.15,1127113
12/8/2016,1005.05,1021.8,1004.35,1020.05,2000230
12/9/2016,1022.0,1031.85,1020.3,1028.95,1883333
12/12/2016,1020.5,1041.7,1020.5,1027.2,2062700
12/13/2016,1028.0,1041.0,1027.55,1039.8,2369453
12/14/2016,1039.8,1064.45,1038.2,1059.5,5517829
12/15/2016,1052.4,1067.6,1048.65,1052.95,4418967
12/16/2016,1052.0,1062.0,1052.0,1057.15,3415537
12/19/2016,1055.0,1066.95,1054.35,1062.55,3430950
12/20/2016,1054.7,1061.0,1053.15,1057.9,2671719
12/21/2016,1060.1,1067.3,1057.2,1063.25,4655758
12/22/2016,1058.0,1062.65,1050.95,1053.35,6604416
12/23/2016,1052.0,1068.95,1052.0,1057.3,2346414
12/26/2016,1054.35,1066.0,1044.65,1047.45,3502299
12/27/2016,1047.85,1067.1,1047.0,1064.7,3987142
12/28/2016,1067.9,1069.55,1047.1,1049.7,2202927
12/29/2016,1050.0,1068.8,1049.5,1065.45,2005206
12/30/2016,1064.8,1085.0,1063.1,1082.4,3591493
1/2/2017,1084.0,1090.0,1072.35,1085.1,1622458
1/3/2017,1089.85,1097.0,1081.1,1089.4,1470751
1/4/2017,1092.9,1093.0,1064.3,1067.15,2375547
1/5/2017,1071.0,1079.9,1068.75,1077.4,1996483
1/6/2017,1074.2,1085.0,1073.1,1074.95,1793427
1/9/2017,1077.0,1086.0,1071.0,1077.7,1195257
1/10/2017,1080.0,1094.4,1080.0,1089.85,2594400
1/11/2017,1095.0,1095.7,1084.0,1086.05,2623211
1/12/2017,1087.0,1090.35,1079.8,1083.3,999364
1/13/2017,1084.55,1097.5,1084.55,1090.4,1653669
1/16/2017,1089.95,1093.95,1073.95,1076.25,2746005
1/17/2017,1065.0,1068.0,1038.5,1041.25,8968290
1/18/2017,1042.6,1048.0,1028.75,1032.55,3627071
1/19/2017,1035.15,1045.3,1031.0,1033.7,3493728
1/20/2017,1033.95,1037.45,1023.9,1025.8,2008082
1/23/2017,1021.8,1031.0,1012.8,1015.9,3133533
1/24/2017,1017.0,1028.8,1017.0,1027.3,2153091
1/25/2017,1032.0,1032.7,1016.15,1017.3,5453230
1/27/2017,1020.25,1028.9,1019.0,1025.1,4997239
1/30/2017,1024.95,1046.45,1024.8,1044.8,3583756
1/31/2017,1046.85,1053.8,1040.3,1045.2,3457365
2/1/2017,1046.1,1050.9,1035.2,1049.65,2585798
2/2/2017,1050.0,1050.8,1038.25,1043.5,2079908
2/3/2017,1046.0,1050.45,1030.1,1033.65,3021751
2/6/2017,1037.0,1044.9,1032.05,1041.65,2283982
2/7/2017,1042.0,1042.35,1027.2,1030.9,2264245
2/8/2017,1030.9,1038.25,1022.0,1025.15,3710094
2/9/2017,1028.0,1034.0,1026.8,1032.75,2254216
2/10/2017,1035.0,1035.55,1025.55,1030.15,2861531
2/13/2017,1033.0,1034.0,1022.0,1029.85,1957988
2/14/2017,1035.0,1052.9,1029.9,1049.8,4170414
2/15/2017,1052.9,1057.5,1045.25,1051.3,3482845
2/16/2017,1052.55,1069.45,1052.55,1067.5,4492847
2/17/2017,1066.5,1078.2,1058.45,1075.5,3393856
2/20/2017,1070.55,1078.85,1066.5,1075.4,2663127
2/21/2017,1075.2,1090.95,1073.05,1088.2,3242790
2/22/2017,1093.0,1211.65,1092.0,1207.5,29103926
2/23/2017,1213.6,1222.0,1179.35,1182.75,14229234
2/27/2017,1190.5,1256.8,1190.35,1238.9,19068911
2/28/2017,1232.0,1248.0,1228.5,1238.05,8254531
3/1/2017,1240.1,1244.4,1230.0,1234.5,5574153
3/2/2017,1237.9,1254.7,1227.05,1236.75,4129033
3/3/2017,1241.55,1287.8,1241.55,1258.55,19270851
3/6/2017,1269.0,1312.0,1265.25,1305.35,15252154
3/7/2017,1318.85,1327.0,1296.15,1304.95,9616850
3/8/2017,1307.7,1307.7,1286.1,1291.2,9906103
3/9/2017,1290.0,1298.0,1281.5,1286.75,7107670
3/10/2017,1290.25,1296.0,1261.2,1281.65,5665568
3/14/2017,1318.75,1319.0,1285.25,1289.5,6346620
3/15/2017,1291.05,1316.3,1290.4,1304.95,5510658
3/16/2017,1310.0,1310.4,1293.6,1297.65,3639964
3/17/2017,1308.0,1319.95,1298.05,1300.7,5195076
3/20/2017,1306.0,1306.25,1278.35,1280.8,2941714
3/21/2017,1282.2,1283.9,1259.3,1263.8,5165107
3/22/2017,1252.0,1265.9,1246.55,1259.7,4638338
3/23/2017,1263.15,1277.55,1258.0,1273.3,2699090
3/24/2017,1274.1,1292.0,1268.45,1286.75,3721911
3/27/2017,1271.1,1278.75,1247.2,1251.1,7418122
3/28/2017,1258.0,1264.0,1242.1,1245.75,4961934
3/29/2017,1251.7,1260.0,1233.35,1256.65,4325787
3/30/2017,1255.0,1274.75,1253.0,1270.65,6368859
3/31/2017,1266.0,1337.65,1266.0,1320.9,10375519
4/3/2017,1342.0,1380.5,1337.05,1374.65,10260327
4/5/2017,1395.2,1418.0,1380.1,1415.0,9217360
4/6/2017,1409.0,1448.9,1402.2,1438.5,11571075
4/7/2017,1421.3,1434.0,1402.55,1406.6,7286151
4/10/2017,1410.0,1424.9,1377.3,1381.35,7033141
4/11/2017,1387.85,1400.45,1370.1,1372.35,7371727
4/12/2017,1382.8,1386.45,1351.15,1354.0,6274215
4/13/2017,1354.0,1373.4,1347.35,1364.8,2906188
4/17/2017,1365.0,1395.55,1365.0,1391.85,2705854
4/18/2017,1399.95,1410.0,1367.0,1370.2,3661083
4/19/2017,1369.0,1382.55,1357.55,1368.8,2645292
4/20/2017,1379.0,1386.8,1364.1,1369.55,1918612
4/21/2017,1380.5,1421.0,1378.55,1402.5,6910277
4/24/2017,1409.05,1435.0,1400.2,1417.4,5831731
4/25/2017,1460.0,1467.75,1426.1,1432.8,8403704
4/26/2017,1435.0,1440.05,1402.6,1416.45,3831775
4/27/2017,1417.0,1424.15,1402.2,1409.5,2873655
4/28/2017,1409.75,1420.3,1391.0,1395.2,2708404
5/2/2017,1402.0,1402.0,1366.3,1370.55,4249684
5/3/2017,1376.9,1380.75,1365.0,1370.1,2171549
5/4/2017,1375.0,1379.6,1354.05,1357.95,3283811
5/5/2017,1361.6,1367.35,1325.0,1328.25,3565543
5/8/2017,1330.0,1339.5,1318.35,1321.4,3672585
5/9/2017,1324.0,1333.65,1320.25,1330.35,4824511
5/10/2017,1334.8,1363.6,1330.65,1359.1,5235932
5/11/2017,1364.1,1369.75,1351.65,1359.55,3150756
5/12/2017,1360.05,1364.0,1344.05,1350.45,1719729
5/15/2017,1356.4,1356.4,1333.5,1344.1,1540213
5/16/2017,1346.05,1376.9,1341.0,1356.3,2892947
5/17/2017,1353.0,1365.95,1347.75,1353.1,2250304
5/18/2017,1340.25,1350.0,1324.1,1327.35,2237916
5/19/2017,1333.0,1335.7,1310.0,1318.85,2928883
5/22/2017,1326.5,1333.6,1315.2,1324.15,2011859
5/23/2017,1325.7,1329.85,1302.0,1305.55,2108223
5/24/2017,1307.5,1313.7,1295.1,1297.7,3274804
5/25/2017,1300.0,1312.4,1296.45,1302.45,5925335
5/26/2017,1303.95,1344.4,1300.0,1337.3,4898639
5/29/2017,1337.0,1365.45,1335.6,1356.9,5491170
5/30/2017,1355.9,1364.7,1348.5,1359.35,2207727
5/31/2017,1367.0,1367.95,1335.8,1340.7,3754099
6/1/2017,1332.7,1340.0,1323.0,1328.25,2179328
6/2/2017,1335.0,1338.7,1317.0,1324.75,2627565
6/5/2017,1326.25,1341.0,1315.85,1329.35,2476706
6/6/2017,1333.95,1333.95,1311.0,1312.8,2192356
6/7/2017,1311.2,1342.0,1309.0,1339.0,2559954
6/8/2017,1340.0,1344.8,1328.05,1331.7,1806521
6/9/2017,1345.1,1352.95,1331.0,1335.7,3162802
6/12/2017,1326.55,1329.75,1317.0,1319.45,1927513
6/13/2017,1320.6,1327.0,1311.0,1314.35,1377291
6/14/2017,1315.9,1360.0,1315.9,1357.5,12101027
6/15/2017,1360.0,1395.0,1359.1,1383.95,6466804
6/16/2017,1389.1,1395.8,1369.3,1388.8,7477157
6/19/2017,1390.2,1415.8,1390.2,1409.25,3482912
6/20/2017,1409.0,1422.1,1407.45,1412.35,2318399
6/21/2017,1407.8,1428.0,1404.25,1422.0,4569943
6/22/2017,1429.45,1445.4,1427.7,1432.65,5055942
6/23/2017,1436.0,1442.0,1430.6,1435.85,7118832
6/27/2017,1432.0,1443.0,1425.0,1437.15,7449878
6/28/2017,1439.95,1439.95,1395.55,1398.5,3558538
6/29/2017,1400.0,1410.0,1390.1,1392.7,2948322
6/30/2017,1392.0,1392.4,1375.05,1380.0,1786211
7/3/2017,1388.2,1394.7,1371.0,1381.05,2101886
7/4/2017,1390.0,1427.1,1389.0,1421.95,4301200
7/5/2017,1429.45,1447.45,1424.0,1442.65,6219522
7/6/2017,1448.7,1450.0,1438.0,1442.55,3106517
7/7/2017,1443.0,1497.75,1440.0,1491.15,8193635
7/10/2017,1530.0,1550.0,1489.1,1492.85,815433
7/11/2017,1501.0,1504.4,1487.0,1494.35,4799229
7/12/2017,1499.4,1525.0,1497.5,1511.1,3909797
7/13/2017,1508.75,1525.0,1506.15,1522.1,5259759
7/14/2017,1520.0,1536.0,1515.55,1533.75,4693011
7/17/2017,1537.0,1559.6,1537.0,1551.75,4285809
7/18/2017,1546.8,1551.8,1511.0,1519.9,4489412
7/19/2017,1512.6,1538.0,1512.6,1532.95,2695041
7/20/2017,1539.75,1550.0,1523.7,1528.9,3114686
7/21/2017,1550.0,1591.7,1544.95,1585.0,22205112
7/24/2017,1600.0,1624.9,1585.0,1615.25,9927229
7/25/2017,1624.7,1624.95,1597.6,1602.15,4586079
7/26/2017,1604.2,1629.9,1601.1,1622.75,5018389
7/27/2017,1628.0,1631.5,1588.35,1594.8,4208071
7/28/2017,1591.25,1605.95,1578.0,1594.45,3276023
7/31/2017,1601.95,1618.8,1596.0,1615.2,3787034
8/1/2017,1622.75,1622.75,1591.5,1603.6,2814298
8/2/2017,1610.0,1635.7,1608.1,1629.2,4751385
8/3/2017,1626.85,1664.9,1617.05,1650.1,4504776
8/4/2017,1663.0,1663.0,1615.1,1622.15,4247045
8/7/2017,1631.6,1631.6,1612.55,1616.35,2180018
8/8/2017,1618.0,1621.05,1586.8,1602.55,2505568
8/9/2017,1601.5,1620.0,1585.0,1598.8,2385643
8/10/2017,1593.05,1606.65,1577.95,1584.35,2328843
8/11/2017,1550.95,1580.0,1533.0,1546.25,3885064
8/14/2017,1561.0,1584.5,1561.0,1573.05,3072299
8/16/2017,1572.0,1576.0,1550.2,1566.1,3103394
8/17/2017,1569.0,1597.65,1561.15,1567.1,3618179
8/18/2017,1564.0,1577.8,1553.15,1575.4,1814011
8/21/2017,1577.0,1584.15,1560.25,1564.4,1731188
8/22/2017,1572.0,1579.9,1556.05,1560.05,2179230
8/23/2017,1564.85,1586.55,1553.15,1582.05,1901824
8/24/2017,1590.0,1593.1,1564.5,1568.05,2892571
8/28/2017,1579.05,1581.95,1561.2,1566.55,2815328
8/29/2017,1561.85,1567.5,1530.0,1532.15,3466421
8/30/2017,1547.55,1568.8,1541.25,1564.1,2362387
8/31/2017,1575.0,1597.45,1574.0,1594.5,5738495
9/1/2017,1599.85,1616.6,1599.0,1610.1,3527477
9/4/2017,1615.5,1636.15,1595.85,1613.35,4928375
9/5/2017,1630.0,1634.85,1621.05,1632.6,5764131
9/6/2017,1626.4,1652.5,1622.8,1645.4,11142512
9/7/2017,823.0,832.5,815.0,818.1,7408536
9/8/2017,820.0,823.25,812.1,816.9,6056729
9/11/2017,821.3,826.85,816.55,817.9,5801712
9/12/2017,822.75,825.0,817.0,823.75,2971669
9/13/2017,824.0,859.9,822.0,849.0,13430225
9/14/2017,855.8,861.5,842.0,843.85,5425486
9/15/2017,842.0,852.85,834.75,841.8,13072853
9/18/2017,850.0,851.05,843.1,845.55,2314174
9/19/2017,848.7,848.75,837.0,838.6,3528729
9/20/2017,856.1,872.5,845.1,847.15,11402965
9/21/2017,847.0,851.7,836.25,841.35,5920552
9/22/2017,839.9,839.9,813.2,817.4,5620443
9/25/2017,815.0,827.95,805.2,821.55,6505309
9/26/2017,821.7,827.05,812.2,820.1,4829571
9/27/2017,825.6,825.7,795.5,799.15,8434196
9/28/2017,799.65,802.9,780.2,786.45,13508179
9/29/2017,791.75,793.4,779.1,780.9,7619230
10/3/2017,795.0,803.85,785.35,798.35,8387059
10/4/2017,799.2,824.95,795.6,818.85,8643924
10/5/2017,825.0,828.45,818.65,824.15,4860479
10/6/2017,824.0,839.35,822.6,837.05,5942106
10/9/2017,839.0,839.8,828.0,830.65,4046109
10/10/2017,831.0,847.3,831.0,843.2,6734986
10/11/2017,845.3,858.4,836.0,840.15,7049800
10/12/2017,842.1,876.8,842.1,872.75,8522926
10/13/2017,879.3,890.7,873.35,876.45,9833512
10/16/2017,879.0,892.0,861.3,876.8,14633539
10/17/2017,878.0,884.0,867.2,874.35,6354084
10/18/2017,877.4,917.9,875.0,914.5,16765178
10/19/2017,915.8,921.9,903.0,909.9,3664082
10/23/2017,912.9,944.7,909.1,939.75,12551649
10/24/2017,947.7,947.7,928.2,934.25,6335308
10/25/2017,940.1,945.9,929.5,939.9,4577050
10/26/2017,940.0,957.8,931.0,947.4,7698704
10/27/2017,950.0,956.7,925.7,929.85,5256749
10/30/2017,934.0,945.55,930.6,942.5,3576533
10/31/2017,944.95,945.75,932.2,940.85,4345360
11/1/2017,947.75,957.8,945.75,952.55,8033040
11/2/2017,952.8,956.5,944.25,946.6,4698609
11/3/2017,955.95,955.95,940.15,945.3,2193730
11/6/2017,942.5,942.5,929.0,932.5,4460799
11/7/2017,933.35,935.0,903.05,906.7,9347943
11/8/2017,902.5,906.0,884.1,887.8,8115980
11/9/2017,894.75,909.9,892.05,900.5,6860798
11/10/2017,900.95,900.95,879.2,883.85,6365174
11/13/2017,885.0,891.9,873.5,875.25,4155011
11/14/2017,875.0,895.0,873.0,886.7,5706105
11/15/2017,884.5,890.6,877.95,883.7,6981872
11/16/2017,885.5,906.0,885.5,903.85,6931038
11/17/2017,918.95,924.9,908.5,911.9,5586242
11/20/2017,906.2,924.35,905.0,920.85,4220192
11/21/2017,926.8,939.65,925.5,932.55,5980763
11/22/2017,937.45,938.65,923.45,930.75,5055490
11/23/2017,931.0,949.9,926.65,947.0,7329126
11/24/2017,950.0,959.5,947.4,951.1,6394443
11/27/2017,947.25,957.5,944.0,951.35,4680074
11/28/2017,949.85,951.35,938.1,943.35,4641893
11/29/2017,941.85,950.0,941.0,946.0,3674864
11/30/2017,941.45,941.45,919.5,921.55,9434893
12/1/2017,924.45,931.25,907.7,910.1,5081389
12/4/2017,913.5,913.8,897.35,901.6,4618847
12/5/2017,901.05,920.75,895.45,913.7,8369174
12/6/2017,910.0,930.3,908.8,926.65,11007689
12/7/2017,930.05,936.0,923.0,931.55,5529565
12/8/2017,933.85,936.95,919.05,921.0,5588486
12/11/2017,922.45,926.0,913.55,916.15,4933853
12/12/2017,915.95,929.0,908.0,915.6,7215014
12/13/2017,916.9,924.95,910.7,914.65,4182097
12/14/2017,919.0,924.9,908.75,921.5,5021130
12/15/2017,931.0,932.95,917.7,919.75,11158706
12/18/2017,911.95,932.65,862.65,921.0,8494801
12/19/2017,923.6,927.0,920.0,925.95,4064982
12/20/2017,925.9,927.4,917.0,918.15,4774414
12/21/2017,918.45,923.95,910.0,912.95,4147162
12/22/2017,914.65,922.4,909.3,920.4,4872675
12/26/2017,924.85,938.9,918.15,929.8,5301456
12/27/2017,933.0,937.5,919.0,923.75,4352384
12/28/2017,925.25,934.4,919.1,924.2,7091515
12/29/2017,926.5,932.3,918.5,921.05,5069838
1/1/2018,922.7,922.7,907.5,909.75,4321686
1/2/2018,913.0,919.55,906.4,911.15,4342815
1/3/2018,925.0,926.0,913.05,914.8,6175312
1/4/2018,918.15,921.8,915.7,920.3,4118581
1/5/2018,921.8,926.9,920.25,923.25,3401905
1/8/2018,926.1,931.0,923.5,928.55,4035417
1/9/2018,928.15,943.9,924.0,940.95,6534997
1/10/2018,943.0,947.4,935.5,942.35,5361502
1/11/2018,941.8,942.65,935.0,937.75,3588727
1/12/2018,943.0,952.8,938.25,949.0,6890028
1/15/2018,950.0,958.5,945.2,949.15,5084113
1/16/2018,947.7,947.7,920.0,922.95,4948895
1/17/2018,926.0,929.0,907.0,924.5,6036432
1/18/2018,929.0,929.6,915.1,919.7,4289053
1/19/2018,923.0,934.4,922.1,931.3,4559564
1/22/2018,948.0,974.3,940.0,971.5,20892838
1/23/2018,975.0,990.95,975.0,983.25,10298500
1/24/2018,981.75,981.75,962.65,966.35,6532672
1/25/2018,967.9,972.0,956.15,965.9,6249419
1/29/2018,966.2,977.3,959.3,964.5,4524605
1/30/2018,965.8,965.8,949.0,950.4,4198139
1/31/2018,950.0,964.5,941.55,961.3,5738209
2/1/2018,963.25,972.6,936.6,943.85,7554587
2/2/2018,935.0,943.95,901.0,904.35,13242095
2/5/2018,894.0,912.5,881.8,902.15,8773525
2/6/2018,877.0,898.0,871.0,892.1,11000567
2/7/2018,902.55,905.4,890.0,894.4,7100838
2/8/2018,897.9,910.65,892.35,904.55,6320734
2/9/2018,889.0,902.0,886.0,897.85,5294279
2/12/2018,903.0,918.2,902.05,915.5,5429792
2/14/2018,923.0,942.5,921.0,933.65,10170959
2/15/2018,937.65,945.75,928.15,935.65,6109454
2/16/2018,939.6,942.6,918.1,921.3,4401672
2/19/2018,921.0,932.0,913.55,927.0,4087936
2/20/2018,929.0,929.55,918.8,921.1,3866919
2/21/2018,930.0,932.5,922.15,929.35,5448230
2/22/2018,922.0,931.0,920.0,924.35,5118850
2/23/2018,925.4,938.0,922.75,934.25,4850839
2/26/2018,939.0,944.9,936.6,938.7,3856478
2/27/2018,939.0,955.8,938.35,950.5,6410097
2/28/2018,945.95,957.1,943.2,954.55,25898694
3/1/2018,949.75,959.9,945.95,948.4,4094652
3/5/2018,943.0,950.15,921.6,924.1,5634893
3/6/2018,929.0,936.2,905.1,910.85,7323680
3/7/2018,909.25,909.25,888.05,889.75,7247708
3/8/2018,897.65,914.5,893.3,911.45,6072983
3/9/2018,914.9,919.35,911.05,913.1,4863577
3/12/2018,920.0,933.1,917.55,930.3,3801407
3/13/2018,931.9,936.0,921.35,931.85,5096825
3/14/2018,928.8,932.05,919.2,929.05,6731530
3/15/2018,925.0,929.45,910.0,911.8,5811424
3/16/2018,909.0,909.7,886.05,900.05,14087564
3/19/2018,901.0,906.9,892.0,895.5,5774392
3/20/2018,893.3,904.0,887.05,889.8,6945721
3/21/2018,894.85,902.35,893.3,896.9,6727261
3/22/2018,896.0,911.95,895.75,908.15,10116965
3/23/2018,890.6,900.0,889.1,893.9,10729694
3/26/2018,893.95,904.3,892.5,901.1,6047262
3/27/2018,907.2,910.75,897.0,899.8,6939577
3/28/2018,895.8,895.85,880.0,882.7,8759586
4/2/2018,893.0,900.95,886.5,892.95,5712065
4/3/2018,891.0,901.7,885.25,899.55,6364728
4/4/2018,904.7,911.8,892.05,894.9,6498407
4/5/2018,905.1,910.0,903.5,908.2,3898676
4/6/2018,908.0,918.5,905.0,911.0,4418462
4/9/2018,912.55,919.0,912.55,916.0,3572251
4/10/2018,918.4,923.9,914.15,917.05,3865402
4/11/2018,921.8,932.75,916.05,930.85,6007539
4/12/2018,929.85,936.65,924.2,928.7,4947725
4/13/2018,932.7,941.7,928.7,938.85,5767984
4/16/2018,934.45,940.0,928.5,937.05,4084450
4/17/2018,940.0,947.2,936.0,944.25,4388713
4/18/2018,945.25,948.2,935.05,938.0,3365196
4/19/2018,939.1,945.0,935.0,942.3,4481413
4/20/2018,938.0,941.85,921.2,927.9,3349519
4/23/2018,930.0,944.35,928.5,936.0,3508515
4/24/2018,935.8,975.7,935.0,970.05,9107264
4/25/2018,973.65,981.8,963.55,970.5,6436620
4/26/2018,973.0,988.0,962.25,975.35,15588001
4/27/2018,989.8,1011.0,985.5,996.3,11666267
4/30/2018,982.0,992.6,960.0,963.3,8871802
5/2/2018,967.0,979.2,965.05,972.7,6117761
5/3/2018,977.9,977.9,959.25,961.6,3947546
5/4/2018,962.85,964.7,950.0,953.95,3795692
5/7/2018,958.85,973.25,956.35,971.0,3512532
5/8/2018,977.5,982.0,965.2,967.1,4934036
5/9/2018,965.9,984.3,962.25,976.7,4494423
5/10/2018,980.0,984.6,974.25,981.15,4014645
5/11/2018,981.25,991.3,977.75,989.25,4011516
5/14/2018,991.95,991.95,976.7,986.6,2579561
5/15/2018,983.05,1000.0,976.65,978.95,4800923
5/16/2018,974.0,974.0,952.45,956.15,8613363
5/17/2018,959.35,960.0,941.5,945.35,4733477
5/18/2018,945.6,953.5,932.0,933.85,5230037
5/21/2018,930.75,935.7,922.1,931.35,6624893
5/22/2018,933.15,934.0,925.0,926.75,5170585
5/23/2018,926.0,926.0,909.15,912.25,4567562
5/24/2018,914.0,921.0,910.15,915.85,5317983
5/25/2018,916.0,923.4,914.45,920.8,8129520
5/28/2018,924.9,927.0,918.1,920.4,5197835
5/29/2018,921.5,928.0,914.4,917.45,8173396
5/30/2018,914.85,923.2,906.6,916.1,5991222
5/31/2018,921.0,922.3,914.55,921.35,16951801
6/1/2018,920.0,935.75,918.45,930.55,8765835
6/4/2018,933.4,944.0,930.55,940.85,5600357
6/5/2018,942.8,955.0,941.0,947.65,7971524
6/6/2018,947.0,956.0,942.65,954.4,4189483
6/7/2018,954.9,976.0,954.45,971.35,6857300
6/8/2018,966.35,986.55,960.6,984.35,6532599
6/11/2018,987.1,999.95,979.05,982.65,6866053
